Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Age,Average Salary,Age Categories,Income Categories
SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,35,72660,Adult,Middle Income
TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,22,95484,Young ,High Income
CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,18,89995,Young ,Middle Income
CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,32,57349,Adult,Middle Income
DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,35,119964,Adult,High Income
BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,57,91686,Senior,High Income
ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,53,71973,Senior,Middle Income
MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,35,41276,Adult,Low Income
LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,46,107773,Adult,High Income
TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,40,83194,Adult,Middle Income
CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,56,82945,Senior,Middle Income
AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,59,71139,Senior,Middle Income
AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,28,74511,Young ,Middle Income
NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,31,89355,Adult,Middle Income
GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,24,51713,Young ,Middle Income
CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,43,90556,Adult,High Income
NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,56,119552,Senior,High Income
CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,62,47328,Senior,Low Income
SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,59,47385,Senior,Low Income
MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,18,114756,Young ,High Income
AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,40,62154,Adult,Middle Income
LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,34,42094,Adult,Low Income
FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,37,51659,Adult,Middle Income
BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,27,79063,Young ,Middle Income
DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,46,106659,Adult,High Income
ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,28,69441,Young ,Middle Income
RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,22,88277,Young ,Middle Income
JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,41,87640,Adult,Middle Income
JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,32,54558,Adult,Middle Income
SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,39,75166,Adult,Middle Income
TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,64,83213,Senior,Middle Income
CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,21,116630,Young ,High Income
BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,42,41996,Adult,Low Income
AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,34,70467,Adult,Middle Income
SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,64,52620,Senior,Middle Income
AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,33,74136,Adult,Middle Income
CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,25,39063,Young ,Low Income
EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,32,51082,Adult,Middle Income
CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,31,82516,Adult,Middle Income
SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,33,109585,Adult,High Income
RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,43,113186,Adult,High Income
TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,38,41033,Adult,Low Income
RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,39,56855,Adult,Middle Income
MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,64,90445,Senior,High Income
TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,47,113031,Adult,High Income
RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,62,61919,Senior,Middle Income
CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,55,56750,Senior,Middle Income
DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,40,90258,Adult,High Income
GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,45,93183,Adult,High Income
MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,30,96395,Young ,High Income
RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,30,35123,Young ,Low Income
NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,44,44901,Adult,Low Income
AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,30,73648,Young ,Middle Income
JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,25,116939,Young ,High Income
Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,41,66660,Adult,Middle Income
AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,57,65483,Senior,Middle Income
JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,61,111372,Senior,High Income
BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,30,66460,Young ,Middle Income
DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,56,43873,Senior,Low Income
TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,45,119799,Adult,High Income
AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,23,113110,Young ,High Income
RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,52,104238,Senior,High Income
Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,51,84715,Senior,Middle Income
SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,61,52291,Senior,Middle Income
KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,44,59117,Adult,Middle Income
CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,23,45399,Young ,Low Income
RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,27,97410,Young ,High Income
MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,43,80147,Adult,Middle Income
MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,45,52092,Adult,Middle Income
SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,61,107586,Senior,High Income
JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,19,58188,Young ,Middle Income
EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,36,98959,Adult,High Income
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,48,101808,Adult,High Income
GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,50,99328,Adult,High Income
PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,44,35845,Adult,Low Income
SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,38,83886,Adult,Middle Income
MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,48,101854,Adult,High Income
PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,57,62224,Senior,Middle Income
RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,18,109223,Young ,High Income
YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,40,119605,Adult,High Income
MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,52,57703,Senior,Middle Income
NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,21,49085,Young ,Low Income
DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,24,118502,Young ,High Income
CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,30,110210,Young ,High Income
BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,57,56191,Senior,Middle Income
AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,56,94506,Senior,High Income
JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,37,60053,Adult,Middle Income
LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,24,84809,Young ,Middle Income
CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,31,67174,Adult,Middle Income
AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,54,40847,Senior,Low Income
LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,41,72100,Adult,Middle Income
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,40,68623,Adult,Middle Income
DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,20,69563,Young ,Middle Income
NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,46,68202,Adult,Middle Income
BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,60,93737,Senior,High Income
EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,49,69111,Adult,Middle Income
CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,27,97399,Young ,High Income
LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,59,101108,Senior,High Income
SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,42,96364,Adult,High Income
JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,63,110071,Senior,High Income
ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,47,82453,Adult,Middle Income
RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,30,46137,Young ,Low Income
DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,36,73744,Adult,Middle Income
CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,60,69224,Senior,Middle Income
HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,29,56538,Young ,Middle Income
HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,59,46158,Senior,Low Income
MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,54,101801,Senior,High Income
GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,34,62431,Adult,Middle Income
RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,48,106698,Adult,High Income
AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,60,60791,Senior,Middle Income
ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,38,58278,Adult,Middle Income
PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,53,74128,Senior,Middle Income
BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,59,86345,Senior,Middle Income
DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,35,77887,Adult,Middle Income
CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,20,75189,Young ,Middle Income
TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,39,98566,Adult,High Income
PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,47,105402,Adult,High Income
GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,54,56554,Senior,Middle Income
JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,63,36931,Senior,Low Income
JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,64,78725,Senior,Middle Income
LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,34,86469,Adult,Middle Income
JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,45,119006,Adult,High Income
EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,26,110079,Young ,High Income
BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,46,81490,Adult,Middle Income
EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,20,106244,Young ,High Income
AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,53,110870,Senior,High Income
GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,31,94736,Adult,High Income
CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,59,109640,Senior,High Income
DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,54,49392,Senior,Low Income
VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,54,81098,Senior,Middle Income
GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,58,44152,Senior,Low Income
BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,36,42630,Adult,Low Income
SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,51,42098,Senior,Low Income
CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,56,114797,Senior,High Income
AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,64,85991,Senior,Middle Income
AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,58,82959,Senior,Middle Income
LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,43,90793,Adult,High Income
GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,57,108054,Senior,High Income
PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,55,106862,Senior,High Income
TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,20,44674,Young ,Low Income
SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,52,62659,Senior,Middle Income
GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,46,93742,Adult,High Income
CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,32,66796,Adult,Middle Income
AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,29,112752,Young ,High Income
HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,60,50528,Senior,Middle Income
DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,44,58523,Adult,Middle Income
GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,58,71109,Senior,Middle Income
PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,39,58214,Adult,Middle Income
